Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Date,Winner
"Las Vegas, Nevada, USA",Dustin Hazelett,Jonathan Goulet,0,0,3,0,0,1,2,0,Welterweight,SUB Armbar,1,1:14,UFC Fight Night,19-Sep-07,Dustin Hazelett
"London, England, United Kingdom",Quinton Jackson,Dan Henderson,1,0,74,60,2,3,0,3,Light Heavyweight,U-DEC,5,5:00,UFC 75,8-Sep-07,Quinton Jackson
"London, England, United Kingdom",Michael Bisping,Matt Hamill,0,0,47,56,0,6,0,0,Light Heavyweight,S-DEC,3,5:00,UFC 75,8-Sep-07,Michael Bisping
"London, England, United Kingdom",Cheick Kongo,Mirko Filipovic,0,0,63,15,1,1,0,0,Heavyweight,U-DEC,3,5:00,UFC 75,8-Sep-07,Cheick Kongo
"London, England, United Kingdom",Marcus Davis,Paul Taylor,0,1,24,16,1,0,1,0,Welterweight,SUB Armbar,1,4:14,UFC 75,8-Sep-07,Marcus Davis
"London, England, United Kingdom",Houston Alexander,Alessio Sakara,1,0,18,1,0,1,0,0,Light Heavyweight,KO/TKO Knee,1,1:01,UFC 75,8-Sep-07,Houston Alexander
"London, England, United Kingdom",Gleison Tibau,Terry Etim,0,0,14,18,7,0,0,0,Lightweight,U-DEC,3,5:00,UFC 75,8-Sep-07,Gleison Tibau
"London, England, United Kingdom",Thiago Silva,Tomasz Drwal,1,0,48,43,0,1,1,0,Light Heavyweight,KO/TKO Punches,2,4:23,UFC 75,8-Sep-07,Thiago Silva
"London, England, United Kingdom",Dennis Siver,Naoyuki Kotani,1,0,28,9,0,0,0,2,Lightweight,KO/TKO Punch,2,2:04,UFC 75,8-Sep-07,Dennis Siver
"London, England, United Kingdom",Jess Liaudin,Anthony Torres,2,0,38,13,0,0,0,0,Welterweight,KO/TKO Punches,1,4:10,UFC 75,8-Sep-07,Jess Liaudin
"Las Vegas, Nevada, USA",Randy Couture,Gabriel Gonzaga,0,0,63,11,3,0,0,1,Heavyweight,KO/TKO Punches,3,1:37,UFC 74,25-Aug-07,Randy Couture
"Las Vegas, Nevada, USA",Georges St-Pierre,Josh Koscheck,0,0,38,4,2,1,5,0,Welterweight,U-DEC,3,5:00,UFC 74,25-Aug-07,Georges St-Pierre
"Las Vegas, Nevada, USA",Roger Huerta,Alberto Crane,0,0,26,4,0,0,0,3,Lightweight,KO/TKO Punches,3,1:50,UFC 74,25-Aug-07,Roger Huerta
"Las Vegas, Nevada, USA",Joe Stevenson,Kurt Pellegrino,0,0,42,27,3,3,3,1,Lightweight,U-DEC,3,5:00,UFC 74,25-Aug-07,Joe Stevenson
"Las Vegas, Nevada, USA",Patrick Cote,Kendall Grove,1,0,20,12,0,0,1,0,Middleweight,KO/TKO Punches,1,4:45,UFC 74,25-Aug-07,Patrick Cote
"Las Vegas, Nevada, USA",Renato Sobral,David Heath,0,0,60,6,1,0,3,0,Light Heavyweight,SUB Anaconda Choke,2,3:30,UFC 74,25-Aug-07,Renato Sobral
"Las Vegas, Nevada, USA",Frank Mir,Antoni Hardonk,0,0,4,1,1,0,1,0,Heavyweight,SUB Kimura,1,1:17,UFC 74,25-Aug-07,Frank Mir
"Las Vegas, Nevada, USA",Thales Leites,Ryan Jensen,0,0,10,11,3,0,2,1,Middleweight,SUB Armbar,1,3:47,UFC 74,25-Aug-07,Thales Leites
"Las Vegas, Nevada, USA",Clay Guida,Marcus Aurelio,2,0,44,40,0,0,0,0,Lightweight,S-DEC,3,5:00,UFC 74,25-Aug-07,Clay Guida
"Sacramento, California, USA",Kenny Florian,Alvin Robinson,0,0,20,6,3,1,0,0,Lightweight,KO/TKO Elbows,1,4:30,UFC 73,7-Jul-07,Kenny Florian
"Sacramento, California, USA",Anderson Silva,Nate Marquardt,1,0,10,3,1,1,0,0,Middleweight,KO/TKO Punches,1,4:50,UFC 73,7-Jul-07,Anderson Silva
"Sacramento, California, USA",Rashad Evans,Tito Ortiz,0,0,19,24,2,3,0,1,Light Heavyweight,U-DEC,3,5:00,UFC 73,7-Jul-07,Rashad Evans
"Sacramento, California, USA",Sean Sherk,Hermes Franca,0,1,35,6,16,0,2,3,Lightweight,U-DEC,5,5:00,UFC 73,7-Jul-07,Sean Sherk
"Sacramento, California, USA",Antonio Rodrigo Nogueira,Heath Herring,0,1,55,31,4,0,2,0,Heavyweight,U-DEC,3,5:00,UFC 73,7-Jul-07,Antonio Rodrigo Nogueira
"Sacramento, California, USA",Stephan Bonnar,Mike Nickels,0,0,2,2,0,1,2,0,Light Heavyweight,SUB Rear Naked Choke,1,2:14,UFC 73,7-Jul-07,Stephan Bonnar
"Sacramento, California, USA",Jorge Gurgel,Diego Saraiva,0,0,67,49,0,0,0,0,Lightweight,U-DEC,3,5:00,UFC 73,7-Jul-07,Jorge Gurgel
"Sacramento, California, USA",Chris Lytle,Jason Gilliam,0,0,5,3,1,0,5,0,Welterweight,SUB Triangle Choke,1,2:15,UFC 73,7-Jul-07,Chris Lytle
"Sacramento, California, USA",Frankie Edgar,Mark Bocek,0,0,31,6,0,0,0,0,Lightweight,KO/TKO Punches,1,4:55,UFC 73,7-Jul-07,Frankie Edgar
"Las Vegas, Nevada, USA",BJ Penn,Jens Pulver,0,0,23,6,3,0,3,0,Lightweight,SUB Rear Naked Choke,2,3:12,The Ultimate Fighter,23-Jun-07,BJ Penn
"Las Vegas, Nevada, USA",Nate Diaz,Manvel Gamburyan,0,0,2,16,0,1,1,1,Lightweight,SUB Injury,2,0:20,The Ultimate Fighter,23-Jun-07,Nate Diaz
"Las Vegas, Nevada, USA",Thales Leites,Floyd Sword,0,0,6,3,2,0,1,0,Middleweight,SUB Arm Triangle,1,3:50,The Ultimate Fighter,23-Jun-07,Thales Leites
"Las Vegas, Nevada, USA",Roger Huerta,Doug Evans,0,0,34,20,0,4,0,0,Lightweight,KO/TKO Punches,2,3:30,The Ultimate Fighter,23-Jun-07,Roger Huerta
"Las Vegas, Nevada, USA",Joe Lauzon,Brandon Melendez,0,0,4,6,3,0,6,0,Lightweight,SUB Triangle Choke,2,2:09,The Ultimate Fighter,23-Jun-07,Joe Lauzon
"Las Vegas, Nevada, USA",Cole Miller,Andy Wang,1,0,12,4,0,0,0,0,Lightweight,KO/TKO Kick,1,1:10,The Ultimate Fighter,23-Jun-07,Cole Miller
"Las Vegas, Nevada, USA",Gray Maynard,Rob Emerson,0,0,20,3,2,1,1,1,Lightweight,CNC,2,0:39,The Ultimate Fighter,23-Jun-07,Gray Maynard
"Las Vegas, Nevada, USA",Leonard Garcia,Allen Berube,0,0,4,4,0,2,1,1,Lightweight,SUB Rear Naked Choke,1,4:22,The Ultimate Fighter,23-Jun-07,Leonard Garcia
"Las Vegas, Nevada, USA",Matt Wiman,Brian Geraghty,0,0,21,1,1,0,0,0,Lightweight,KO/TKO Punches,1,2:09,The Ultimate Fighter,23-Jun-07,Matt Wiman
"Belfast, Northern Ireland, United Kingdom",Rich Franklin,Yushin Okami,0,0,36,17,1,1,0,3,Middleweight,U-DEC,3,5:00,UFC 72,16-Jun-07,Rich Franklin
"Belfast, Northern Ireland, United Kingdom",Forrest Griffin,Hector Ramirez,0,0,113,20,0,2,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 72,16-Jun-07,Forrest Griffin
"Belfast, Northern Ireland, United Kingdom",Jason MacDonald,Rory Singer,0,0,30,17,2,1,0,1,Middleweight,KO/TKO Punches,2,3:18,UFC 72,16-Jun-07,Jason MacDonald
"Belfast, Northern Ireland, United Kingdom",Tyson Griffin,Clay Guida,0,0,50,36,2,4,2,2,Lightweight,S-DEC,3,5:00,UFC 72,16-Jun-07,Tyson Griffin
"Belfast, Northern Ireland, United Kingdom",Ed Herman,Scott Smith,0,0,24,3,3,0,2,2,Middleweight,SUB Rear Naked Choke,2,2:25,UFC 72,16-Jun-07,Ed Herman
"Belfast, Northern Ireland, United Kingdom",Marcus Davis,Jason Tan,1,0,9,6,0,0,0,0,Welterweight,KO/TKO Punches,1,1:15,UFC 72,16-Jun-07,Marcus Davis
"Belfast, Northern Ireland, United Kingdom",Eddie Sanchez,Colin Robinson,0,0,41,36,1,1,0,2,Heavyweight,KO/TKO Elbows,2,0:32,UFC 72,16-Jun-07,Eddie Sanchez
"Belfast, Northern Ireland, United Kingdom",Dustin Hazelett,Stevie Lynch,0,0,20,7,0,0,1,0,Welterweight,SUB Anaconda Choke,1,2:50,UFC 72,16-Jun-07,Dustin Hazelett
"Hollywood, Florida, USA",Spencer Fisher,Sam Stout,0,0,88,76,0,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,12-Jun-07,Spencer Fisher
"Hollywood, Florida, USA",Jon Fitch,Roan Carneiro,0,0,18,4,0,2,1,1,Welterweight,SUB Rear Naked Choke,2,1:07,UFC Fight Night,12-Jun-07,Jon Fitch
"Hollywood, Florida, USA",Drew McFedries,Jordan Radev,1,0,6,1,0,0,0,0,Middleweight,KO/TKO Punch,1,0:33,UFC Fight Night,12-Jun-07,Drew McFedries
"Hollywood, Florida, USA",Thiago Tavares,Jason Black,0,0,11,0,2,0,2,2,Lightweight,SUB Triangle Choke,2,2:49,UFC Fight Night,12-Jun-07,Thiago Tavares
"Hollywood, Florida, USA",Forrest Petz,Luigi Fioravanti,0,0,40,45,0,0,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,12-Jun-07,Forrest Petz
"Hollywood, Florida, USA",Tamdan McCrory,Pete Spratt,0,0,8,19,2,0,2,0,Welterweight,SUB Triangle Choke,2,2:04,UFC Fight Night,12-Jun-07,Tamdan McCrory
"Hollywood, Florida, USA",Gleison Tibau,Jeff Cox,0,0,3,0,0,1,1,0,Lightweight,SUB Arm Triangle,1,1:52,UFC Fight Night,12-Jun-07,Gleison Tibau
"Hollywood, Florida, USA",Anthony Johnson,Chad Reiner,1,0,3,2,0,0,0,0,Welterweight,KO/TKO Punches,1,0:13,UFC Fight Night,12-Jun-07,Anthony Johnson
"Hollywood, Florida, USA",Nate Mohr,Luke Caudillo,0,1,70,28,0,0,0,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,12-Jun-07,Nate Mohr
"Las Vegas, Nevada, USA",Quinton Jackson,Chuck Liddell,1,0,6,4,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:53,UFC 71,26-May-07,Quinton Jackson
"Las Vegas, Nevada, USA",Karo Parisyan,Joshua Burkman,0,0,54,16,2,2,0,0,Welterweight,U-DEC,3,5:00,UFC 71,26-May-07,Karo Parisyan
"Las Vegas, Nevada, USA",Terry Martin,Ivan Salaverry,0,0,7,5,1,0,0,0,Middleweight,KO/TKO,1,2:04,UFC 71,26-May-07,Terry Martin
"Las Vegas, Nevada, USA",Houston Alexander,Keith Jardine,2,0,17,5,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,0:48,UFC 71,26-May-07,Houston Alexander
"Las Vegas, Nevada, USA",Kalib Starnes,Chris Leben,0,0,47,44,2,0,0,0,Middleweight,U-DEC,3,5:00,UFC 71,26-May-07,Kalib Starnes
"Las Vegas, Nevada, USA",Thiago Silva,James Irvin,0,0,1,3,1,0,0,1,Light Heavyweight,KO/TKO,1,1:06,UFC 71,26-May-07,Thiago Silva
"Las Vegas, Nevada, USA",Alan Belcher,Sean Salmon,0,0,0,1,0,0,1,0,Light Heavyweight,SUB Guillotine Choke,1,0:53,UFC 71,26-May-07,Alan Belcher
"Las Vegas, Nevada, USA",Din Thomas,Jeremy Stephens,0,0,10,7,1,0,2,0,Lightweight,SUB Armbar,2,2:44,UFC 71,26-May-07,Din Thomas
"Las Vegas, Nevada, USA",Wilson Gouveia,Carmelo Marrero,1,0,18,1,0,0,1,0,Light Heavyweight,SUB Guillotine Choke,1,3:06,UFC 71,26-May-07,Wilson Gouveia
"Manchester, England, United Kingdom",Gabriel Gonzaga,Mirko Filipovic,1,0,19,1,1,0,0,0,Heavyweight,KO/TKO Kick,1,4:51,UFC 70,21-Apr-07,Gabriel Gonzaga
"Manchester, England, United Kingdom",Andrei Arlovski,Fabricio Werdum,1,0,28,23,0,0,0,0,Heavyweight,U-DEC,3,5:00,UFC 70,21-Apr-07,Andrei Arlovski
"Manchester, England, United Kingdom",Michael Bisping,Elvis Sinosic,0,1,36,8,1,0,0,2,Light Heavyweight,KO/TKO Punches,2,1:40,UFC 70,21-Apr-07,Michael Bisping
"Manchester, England, United Kingdom",Lyoto Machida,David Heath,1,0,67,8,0,0,1,0,Light Heavyweight,U-DEC,3,5:00,UFC 70,21-Apr-07,Lyoto Machida
"Manchester, England, United Kingdom",Cheick Kongo,Assuerio Silva,0,0,64,13,0,6,1,0,Heavyweight,M-DEC,3,5:00,UFC 70,21-Apr-07,Cheick Kongo
"Manchester, England, United Kingdom",Terry Etim,Matt Grice,0,0,5,26,0,1,3,0,Lightweight,SUB Guillotine Choke,1,4:48,UFC 70,21-Apr-07,Terry Etim
"Manchester, England, United Kingdom",Junior Assuncao,David Lee,1,0,29,12,0,0,2,0,Lightweight,SUB Rear Naked Choke,2,1:55,UFC 70,21-Apr-07,Junior Assuncao
"Manchester, England, United Kingdom",Alessio Sakara,Victor Valimaki,0,0,6,0,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:44,UFC 70,21-Apr-07,Alessio Sakara
"Manchester, England, United Kingdom",Jess Liaudin,Dennis Siver,0,0,1,2,0,1,1,0,Welterweight,SUB Armbar,1,1:21,UFC 70,21-Apr-07,Jess Liaudin
"Manchester, England, United Kingdom",Paul Taylor,Edilberto de Oliveira,1,0,78,46,0,0,0,0,Welterweight,KO/TKO Kick,3,0:37,UFC 70,21-Apr-07,Paul Taylor
"Houston, Texas, USA",Matt Serra,Georges St-Pierre,2,0,20,6,0,0,0,0,Welterweight,KO/TKO Punches,1,3:25,UFC 69,7-Apr-07,Matt Serra
"Houston, Texas, USA",Josh Koscheck,Diego Sanchez,0,0,30,12,1,0,0,0,Welterweight,U-DEC,3,5:00,UFC 69,7-Apr-07,Josh Koscheck
"Houston, Texas, USA",Roger Huerta,Leonard Garcia,0,0,85,29,6,0,0,2,Lightweight,U-DEC,3,5:00,UFC 69,7-Apr-07,Roger Huerta
"Houston, Texas, USA",Yushin Okami,Mike Swick,0,0,28,28,4,0,2,0,Middleweight,U-DEC,3,5:00,UFC 69,7-Apr-07,Yushin Okami
"Houston, Texas, USA",Kendall Grove,Alan Belcher,0,0,41,8,1,1,2,0,Middleweight,SUB D'Arce Choke,2,4:42,UFC 69,7-Apr-07,Kendall Grove
"Houston, Texas, USA",Heath Herring,Brad Imes,2,0,64,19,1,1,0,2,Heavyweight,U-DEC,3,5:00,UFC 69,7-Apr-07,Heath Herring
"Houston, Texas, USA",Thales Leites,Pete Sell,0,0,56,3,3,0,4,2,Middleweight,U-DEC,3,5:00,UFC 69,7-Apr-07,Thales Leites
"Houston, Texas, USA",Marcus Davis,Pete Spratt,0,0,6,7,3,0,1,0,Welterweight,SUB Ankle Lock,2,2:57,UFC 69,7-Apr-07,Marcus Davis
"Houston, Texas, USA",Luke Cummo,Josh Haynes,1,0,38,9,0,1,0,0,Welterweight,KO/TKO Punches,2,2:45,UFC 69,7-Apr-07,Luke Cummo
"Las Vegas, Nevada, USA",Joe Stevenson,Melvin Guillard,0,0,2,1,1,0,1,0,Lightweight,SUB Guillotine Choke,1,0:27,UFC Fight Night,5-Apr-07,Joe Stevenson
"Las Vegas, Nevada, USA",Justin McCully,Antoni Hardonk,0,0,21,26,3,0,0,1,Heavyweight,U-DEC,3,5:00,UFC Fight Night,5-Apr-07,Justin McCully
"Las Vegas, Nevada, USA",Kenny Florian,Dokonjonosuke Mishima,0,0,38,6,1,1,1,2,Lightweight,SUB Rear Naked Choke,3,3:57,UFC Fight Night,5-Apr-07,Kenny Florian
"Las Vegas, Nevada, USA",Wilson Gouveia,Seth Petruzelli,0,0,17,8,1,1,1,0,Light Heavyweight,SUB Guillotine Choke,2,0:39,UFC Fight Night,5-Apr-07,Wilson Gouveia
"Las Vegas, Nevada, USA",Drew Fickett,Keita Nakamura,0,0,79,32,2,2,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,5-Apr-07,Drew Fickett
"Las Vegas, Nevada, USA",Kurt Pellegrino,Nate Mohr,0,0,4,6,1,0,1,0,Lightweight,SUB Ankle Lock,1,2:58,UFC Fight Night,5-Apr-07,Kurt Pellegrino
"Las Vegas, Nevada, USA",Kuniyoshi Hironaka,Forrest Petz,0,0,26,7,5,0,1,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,5-Apr-07,Kuniyoshi Hironaka
"Las Vegas, Nevada, USA",Roan Carneiro,Rich Clementi,0,0,22,9,7,0,4,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,5-Apr-07,Roan Carneiro
"Las Vegas, Nevada, USA",Thiago Tavares,Naoyuki Kotani,0,0,21,12,4,1,2,1,Lightweight,U-DEC,3,5:00,UFC Fight Night,5-Apr-07,Thiago Tavares
"Columbus, Ohio, USA",Randy Couture,Tim Sylvia,1,0,73,25,7,0,0,0,Heavyweight,U-DEC,5,5:00,UFC 68,3-Mar-07,Randy Couture
"Columbus, Ohio, USA",Martin Kampmann,Drew McFedries,0,1,15,16,1,0,1,0,Middleweight,SUB Arm Triangle,1,4:06,UFC 68,3-Mar-07,Martin Kampmann
"Columbus, Ohio, USA",Rich Franklin,Jason MacDonald,0,0,49,16,1,1,0,0,Middleweight,KO/TKO,2,5:00,UFC 68,3-Mar-07,Rich Franklin
"Columbus, Ohio, USA",Matt Hughes,Chris Lytle,0,0,13,5,2,0,3,3,Welterweight,U-DEC,3,5:00,UFC 68,3-Mar-07,Matt Hughes
"Columbus, Ohio, USA",Jason Lambert,Renato Sobral,2,0,19,5,2,1,0,1,Light Heavyweight,KO/TKO Punch,2,3:36,UFC 68,3-Mar-07,Jason Lambert
"Columbus, Ohio, USA",Matt Hamill,Rex Holman,0,0,29,11,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,4:00,UFC 68,3-Mar-07,Matt Hamill
"Columbus, Ohio, USA",Jon Fitch,Luigi Fioravanti,0,0,19,14,2,0,2,0,Welterweight,SUB Rear Naked Choke,2,3:05,UFC 68,3-Mar-07,Jon Fitch
"Columbus, Ohio, USA",Gleison Tibau,Jason Dent,0,0,36,12,5,0,1,0,Lightweight,U-DEC,3,5:00,UFC 68,3-Mar-07,Gleison Tibau
"Columbus, Ohio, USA",Jamie Varner,Jason Gilliam,0,0,7,0,1,0,2,0,Lightweight,SUB Rear Naked Choke,1,1:34,UFC 68,3-Mar-07,Jamie Varner
"Las Vegas, Nevada, USA",Anderson Silva,Travis Lutter,0,0,9,8,0,3,2,0,Middleweight,SUB Triangle Choke,2,2:11,UFC 67,3-Feb-07,Anderson Silva
"Las Vegas, Nevada, USA",Mirko Filipovic,Eddie Sanchez,1,0,20,5,0,0,0,0,Heavyweight,KO/TKO Punches,1,4:33,UFC 67,3-Feb-07,Mirko Filipovic
"Las Vegas, Nevada, USA",Roger Huerta,John Halverson,0,0,13,1,1,0,0,0,Lightweight,KO/TKO Punches,1,0:19,UFC 67,3-Feb-07,Roger Huerta
"Las Vegas, Nevada, USA",Quinton Jackson,Marvin Eastman,1,0,45,15,0,0,0,0,Light Heavyweight,KO/TKO Punches,2,3:49,UFC 67,3-Feb-07,Quinton Jackson
"Las Vegas, Nevada, USA",Patrick Cote,Scott Smith,0,0,50,34,1,0,0,0,Middleweight,U-DEC,3,5:00,UFC 67,3-Feb-07,Patrick Cote
"Las Vegas, Nevada, USA",Terry Martin,Jorge Rivera,1,0,4,1,0,0,0,0,Middleweight,KO/TKO Punch,1,0:14,UFC 67,3-Feb-07,Terry Martin
"Las Vegas, Nevada, USA",Frankie Edgar,Tyson Griffin,0,0,55,38,8,3,0,4,Lightweight,U-DEC,3,5:00,UFC 67,3-Feb-07,Frankie Edgar
"Las Vegas, Nevada, USA",Lyoto Machida,Sam Hoger,1,0,62,11,4,1,0,0,Light Heavyweight,U-DEC,3,5:00,UFC 67,3-Feb-07,Lyoto Machida
"Las Vegas, Nevada, USA",Dustin Hazelett,Diego Saraiva,0,0,44,14,1,4,1,0,Lightweight,U-DEC,3,5:00,UFC 67,3-Feb-07,Dustin Hazelett
"Hollywood, Florida, USA",Rashad Evans,Sean Salmon,1,0,13,10,0,2,0,0,Light Heavyweight,KO/TKO Kick,2,1:06,UFC Fight Night,25-Jan-07,Rashad Evans
"Hollywood, Florida, USA",Jake O'Brien,Heath Herring,0,1,13,11,6,1,1,1,Heavyweight,U-DEC,3,5:00,UFC Fight Night,25-Jan-07,Jake O'Brien
"Hollywood, Florida, USA",Hermes Franca,Spencer Fisher,0,0,25,24,2,0,2,0,Lightweight,KO/TKO Punch,2,4:03,UFC Fight Night,25-Jan-07,Hermes Franca
"Hollywood, Florida, USA",Nate Marquardt,Dean Lister,4,0,53,18,2,0,0,0,Middleweight,U-DEC,3,5:00,UFC Fight Night,25-Jan-07,Nate Marquardt
"Hollywood, Florida, USA",Joshua Burkman,Chad Reiner,0,0,27,6,9,1,0,2,Welterweight,U-DEC,3,5:00,UFC Fight Night,25-Jan-07,Joshua Burkman
"Hollywood, Florida, USA",Ed Herman,Chris Price,0,0,5,5,1,0,1,1,Middleweight,SUB Armbar,1,2:58,UFC Fight Night,25-Jan-07,Ed Herman
"Hollywood, Florida, USA",Din Thomas,Clay Guida,0,0,33,33,0,5,1,0,Lightweight,U-DEC,3,5:00,UFC Fight Night,25-Jan-07,Din Thomas
"Hollywood, Florida, USA",Rich Clementi,Ross Pointon,0,0,23,23,1,0,1,0,Welterweight,SUB Rear Naked Choke,2,4:53,UFC Fight Night,25-Jan-07,Rich Clementi
"Las Vegas, Nevada, USA",Chuck Liddell,Tito Ortiz,1,0,49,21,0,1,0,0,Light Heavyweight,KO/TKO Punches,3,3:59,UFC 66,30-Dec-06,Chuck Liddell
"Las Vegas, Nevada, USA",Keith Jardine,Forrest Griffin,0,0,36,17,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,4:41,UFC 66,30-Dec-06,Keith Jardine
"Las Vegas, Nevada, USA",Jason MacDonald,Chris Leben,0,0,9,15,1,2,1,0,Middleweight,SUB Guillotine Choke,2,4:03,UFC 66,30-Dec-06,Jason MacDonald
"Las Vegas, Nevada, USA",Andrei Arlovski,Marcio Cruz,0,0,7,0,0,0,1,2,Heavyweight,KO/TKO Punches,1,3:15,UFC 66,30-Dec-06,Andrei Arlovski
"Las Vegas, Nevada, USA",Michael Bisping,Eric Schafer,0,0,19,3,0,3,0,2,Light Heavyweight,KO/TKO Punches,1,4:24,UFC 66,30-Dec-06,Michael Bisping
"Las Vegas, Nevada, USA",Thiago Alves,Tony DeSouza,2,0,26,1,0,0,1,0,Welterweight,KO/TKO Knee,2,1:10,UFC 66,30-Dec-06,Thiago Alves
"Las Vegas, Nevada, USA",Gabriel Gonzaga,Carmelo Marrero,0,0,4,1,1,0,3,0,Heavyweight,SUB Armbar,1,3:22,UFC 66,30-Dec-06,Gabriel Gonzaga
"Las Vegas, Nevada, USA",Yushin Okami,Rory Singer,0,0,35,28,3,0,0,0,Middleweight,KO/TKO Punches,3,4:03,UFC 66,30-Dec-06,Yushin Okami
"Las Vegas, Nevada, USA",Christian Wellisch,Anthony Perosh,1,1,61,48,1,3,0,0,Heavyweight,U-DEC,3,5:00,UFC 66,30-Dec-06,Christian Wellisch
"San Diego, California, USA",Diego Sanchez,Joe Riggs,2,0,6,3,0,0,0,0,Welterweight,KO/TKO Flying Knee,1,1:45,UFC Fight Night,13-Dec-06,Diego Sanchez
"San Diego, California, USA",Josh Koscheck,Jeff Joslin,0,0,14,18,6,0,1,1,Welterweight,U-DEC,3,5:00,UFC Fight Night,13-Dec-06,Josh Koscheck
"San Diego, California, USA",Karo Parisyan,Drew Fickett,0,0,56,47,3,1,0,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,13-Dec-06,Karo Parisyan
"San Diego, California, USA",Marcus Davis,Shonie Carter,1,0,54,27,1,0,2,0,Welterweight,U-DEC,3,5:00,UFC Fight Night,13-Dec-06,Marcus Davis
"San Diego, California, USA",David Heath,Victor Valimaki,0,0,44,66,0,1,0,0,Light Heavyweight,S-DEC,3,5:00,UFC Fight Night,13-Dec-06,David Heath
"San Diego, California, USA",Alan Belcher,Jorge Santiago,1,0,29,14,1,0,2,3,Middleweight,KO/TKO Kick,3,2:45,UFC Fight Night,13-Dec-06,Alan Belcher
"San Diego, California, USA",Luigi Fioravanti,Dave Menne,1,0,23,8,1,0,0,2,Welterweight,KO/TKO Punches,1,4:44,UFC Fight Night,13-Dec-06,Luigi Fioravanti
"San Diego, California, USA",Brock Larson,Keita Nakamura,0,0,22,16,5,0,0,1,Welterweight,U-DEC,3,5:00,UFC Fight Night,13-Dec-06,Brock Larson
"San Diego, California, USA",Logan Clark,Steve Byrnes,0,0,40,18,0,3,2,4,Middleweight,U-DEC,3,5:00,UFC Fight Night,13-Dec-06,Logan Clark
"Sacramento, California, USA",Georges St-Pierre,Matt Hughes,2,0,45,10,1,0,0,0,Welterweight,KO/TKO Kick,2,1:25,UFC 65,18-Nov-06,Georges St-Pierre
"Sacramento, California, USA",Tim Sylvia,Jeff Monson,0,0,49,12,0,1,1,2,Heavyweight,U-DEC,5,5:00,UFC 65,18-Nov-06,Tim Sylvia
"Sacramento, California, USA",Drew McFedries,Alessio Sakara,1,0,30,32,1,0,0,0,Light Heavyweight,KO/TKO Punches,1,4:07,UFC 65,18-Nov-06,Drew McFedries
"Sacramento, California, USA",Brandon Vera,Frank Mir,0,0,15,2,0,0,0,0,Heavyweight,KO/TKO Punches,1,1:09,UFC 65,18-Nov-06,Brandon Vera
"Sacramento, California, USA",Joe Stevenson,Dokonjonosuke Mishima,0,0,1,1,0,1,3,0,Lightweight,SUB Guillotine Choke,1,2:07,UFC 65,18-Nov-06,Joe Stevenson
"Sacramento, California, USA",Nick Diaz,Gleison Tibau,0,0,24,0,0,0,1,1,Welterweight,KO/TKO Punches,2,2:27,UFC 65,18-Nov-06,Nick Diaz
"Sacramento, California, USA",Antoni Hardonk,Sherman Pendergarst,1,0,10,4,0,1,0,0,Heavyweight,KO/TKO Punch,1,3:15,UFC 65,18-Nov-06,Antoni Hardonk
"Sacramento, California, USA",James Irvin,Hector Ramirez,1,0,17,33,0,3,0,1,Light Heavyweight,KO/TKO Punch,2,2:36,UFC 65,18-Nov-06,James Irvin
"Sacramento, California, USA",Jake O'Brien,Josh Shockman,0,0,13,13,10,0,0,0,Heavyweight,U-DEC,3,5:00,UFC 65,18-Nov-06,Jake O'Brien
"Las Vegas, Nevada, USA",Matt Serra,Chris Lytle,0,0,20,42,1,1,0,0,Welterweight,S-DEC,3,5:00,The Ultimate Fighter,11-Nov-06,Matt Serra
"Las Vegas, Nevada, USA",Travis Lutter,Patrick Cote,0,0,0,0,1,0,1,0,Middleweight,SUB Armbar,1,2:18,The Ultimate Fighter,11-Nov-06,Travis Lutter
"Las Vegas, Nevada, USA",Din Thomas,Rich Clementi,1,0,33,22,1,1,1,0,Lightweight,SUB Rear Naked Choke,2,3:11,The Ultimate Fighter,11-Nov-06,Din Thomas
"Las Vegas, Nevada, USA",Jorge Rivera,Edwin DeWees,1,0,24,6,0,0,0,0,Middleweight,KO/TKO Punches,1,2:37,The Ultimate Fighter,11-Nov-06,Jorge Rivera
"Las Vegas, Nevada, USA",Pete Spratt,Jeremy Jackson,0,0,12,5,0,2,0,0,Welterweight,SUB Injury,2,1:11,The Ultimate Fighter,11-Nov-06,Pete Spratt
